1.04387,1.24171,0.584729,0.650444,-0.290312,0.358551
1.05716,1.24963,1.23947,0.750444,0.536687,-0.263346
0.718022,1.39385,0.841151,0.850444,-0.348546,0.201194
0.720748,1.43009,1.02052,0.950444,-0.115929,0.0662827
0.624942,1.49056,1.03977,1.05044,-0.185323,0.110896
0.551839,1.53277,1.55171,1.15044,0.521302,-0.0669363
0.209412,1.55925,1.55692,1.25044,0.187209,-0.0405923
-0.0160956,1.57568,1.62086,1.35044,0.0639688,-0.0223143
-0.198284,1.57548,1.49621,1.45044,-0.317507,-0.0200671
-0.246712,1.59443,1.9931,1.55044,0.409071,0.134996
-0.53583,1.4816,1.48299,1.65044,-0.676134,-0.112233
-0.458567,1.53492,1.77383,1.75044,-0.135936,-0.0322186
-0.567703,1.51393,1.72239,1.85044,-0.326088,-0.0677229
-0.611738,1.51347,1.96156,1.95044,-0.00230357,0.0340818
-0.75887,1.4406,1.84634,2.05044,-0.323553,-0.0990443
-0.799591,1.43173,2.13801,2.15044,0.0600651,0.0822908
-0.955558,1.31696,2.21423,2.25044,0.00435323,0.0368979
-1.08509,1.20806,2.04305,2.35044,-0.357257,-0.216813
-1.10254,1.21116,2.23477,2.45044,-0.116538,-0.0489224
-1.18776,1.12968,2.45263,2.55044,0.0472961,0.112507
-1.30603,0.966801,2.58638,2.65044,0.0536322,0.123399
-1.40914,0.787646,2.59814,2.75044,-0.0396551,-0.0397091
-1.47799,0.664596,2.65951,2.85044,-0.0603431,-0.0772027
-1.53105,0.549852,2.81763,2.95044,-0.0142819,0.0405362
-1.57699,0.383987,3.07036,3.05044,0.0189558,0.270115
-1.59501,0.129852,2.95145,-3.13274,-0.023845,-0.172546
-1.6169,0.033127,-2.83762,-3.03274,-0.0902538,0.512025
-1.53742,-0.298747,-2.77794,-2.93274,-0.0420588,0.27036
-1.46579,-0.542909,-2.60312,-2.83274,-0.0922039,0.277611
-1.35147,-0.777432,-2.56516,-2.73274,-0.0100059,0.0946205
-1.26076,-0.944695,-2.63667,-2.63274,0.139577,-0.170712
-1.23222,-1.02498,-2.33869,-2.53274,-0.120824,0.126023
-1.07483,-1.18023,-2.48521,-2.43274,0.192701,-0.203819
-1.04463,-1.23564,-2.29918,-2.33274,0.0204287,-0.041639
-0.932381,-1.32758,-1.93448,-2.23274,-0.363229,0.167772
-0.655716,-1.44321,-2.41175,-2.13274,0.536736,-0.376413
-0.736894,-1.43071,-2.12524,-2.03274,0.10546,-0.0704031
-0.637774,-1.49031,-1.65538,-1.93274,-0.502594,0.103973
-0.302438,-1.54021,-1.68784,-1.83274,-0.115592,0.0488379
-0.103076,-1.57599,-1.89956,-1.73274,0.413515,-0.0616828
-0.0963747,-1.60606,-1.3918,-1.63274,-0.381249,-0.0316273
0.194506,-1.56651,-1.78284,-1.53274,0.531246,-0.00234271
0.164986,-1.59936,-1.49884,-1.43274,0.0499524,-0.00350043
0.307089,-1.58663,-1.50185,-1.33274,0.196867,0.00956764
0.397805,-1.57896,-1.26425,-1.23274,-0.0850203,-0.0535465
0.580103,-1.51193,-1.01222,-1.13274,-0.267866,-0.155118
0.809538,-1.37285,-1.193,-1.03274,0.21934,0.114322
0.881486,-1.35384,-0.620441,-0.932741,-0.42031,-0.423608
1.12162,-1.0754,-0.698221,-0.832741,-0.103962,-0.0468266
1.26086,-0.936449,-0.81337,-0.732741,0.161575,0.226122
1.32057,-0.905663,-0.38353,-0.632741,-0.163192,-0.306948
1.43756,-0.649855,-0.466619,-0.532741,0.00860469,0.0699363
1.50652,-0.531438,-0.465654,-0.432741,0.0768781,0.186974
1.55146,-0.453914,0.0587841,-0.332741,-0.0457795,-0.547915
1.55808,-0.10242,0.0133031,-0.232741,-0.0417788,-0.123705
1.57057,0.100862,0.276858,-0.132741,0.0315032,-0.336473
1.51581,0.372535,0.360361,-0.0327412,0.0185825,-0.191644
1.45289,0.589333,0.348157,0.0672588,-0.0511127,0.0434681
1.4162,0.72452,0.431353,0.167259,-0.0372463,0.0555599
1.36234,0.850418,0.604815,0.267259,0.0461639,-0.0593578
1.2552,1.00281,0.856054,0.367259,0.206524,-0.205609
1.06208,1.17964,1.01432,0.467259,0.216954,-0.17895
0.850282,1.32679,1.08129,0.567259,0.0979775,-0.0853181
0.67478,1.43188,0.739643,0.667259,-0.507155,0.353439
0.74444,1.42637,0.919,0.767259,-0.226145,0.154375
0.696392,1.46939,1.14431,0.867259,0.0345197,0.0127117
0.538641,1.53113,1.41779,0.967259,0.294779,-0.050174
0.277338,1.57308,1.01341,1.06726,-0.569013,0.215254
0.34071,1.58238,1.50097,1.16726,0.229071,-0.0137245
0.100925,1.59834,1.55217,1.26726,0.0711298,-0.0013791
-0.0839427,1.60181,1.85191,1.36726,0.359932,0.0646083
-0.363639,1.53481,1.96478,1.46726,0.250548,0.0573836
-0.599072,1.4533,1.59047,1.56726,-0.567589,-0.146388
-0.560385,1.50139,1.95037,1.66726,0.0324568,0.0152746
-0.720357,1.43676,1.90327,1.76726,-0.19814,-0.0756192
-0.802246,1.411,2.05731,1.86726,-0.0541676,-0.0033431
-0.924722,1.33737,2.42286,1.96726,0.279504,0.283878
-1.1279,1.11759,2.50833,2.06726,0.161865,0.170742
-1.27923,0.928851,2.09754,2.16726,-0.474884,-0.454269
-1.25134,1.00741,2.55036,2.26726,0.0770692,0.115593
-1.36749,0.834112,2.33831,2.36726,-0.25654,-0.317315
-1.39285,0.834077,2.73955,2.46726,0.0795748,0.207997
-1.48331,0.614036,2.91182,2.56726,0.0746454,0.249634
-1.54587,0.370869,2.74651,2.66726,-0.0691281,-0.244946
-1.58326,0.308926,2.8595,2.76726,-0.0464998,-0.136465
-1.61152,0.203013,2.84539,2.86726,-0.0812013,-0.264017
-1.62981,0.142387,3.00391,2.96726,-0.0449469,-0.0772147
-1.63603,0.0109261,-2.9958,3.06726,-0.0530087,0.243374
-1.59424,-0.232557,-2.94245,-3.11593,-0.0258568,0.0839659
-1.55353,-0.418783,3.12048,-3.01593,0.0461096,-0.452563
-1.57305,-0.42035,-2.92805,-2.91593,-0.00939224,-0.0812722
-1.53586,-0.548271,-2.99989,-2.81593,0.0481076,-0.322301
-1.5301,-0.593862,-2.39019,-2.71593,-0.360922,0.498399
-1.29455,-0.885219,-2.77147,-2.61593,0.197103,-0.306444
-1.30566,-0.927128,-2.44178,-2.51593,-0.0817156,0.103392
-1.174,-1.08571,-2.43425,-2.41593,0.0421457,-0.0460064
-1.08478,-1.19122,-2.40205,-2.31593,0.0972643,-0.112907
-1.01099,-1.26991,-2.23636,-2.21593,-0.0229871,-0.0114018
-0.877099,-1.36472,-2.07598,-2.11593,-0.102754,0.03542
-0.701121,-1.45455,-2.06464,-2.01593,0.057308,-0.0457265
-0.580296,-1.51439,-1.60552,-1.91593,-0.524751,0.0846462
-0.23673,-1.54957,-1.93471,-1.81593,0.332771,-0.0543547
-0.203678,-1.5875,-1.62428,-1.71593,-0.118147,0.0102162
-0.00255553,-1.59962,-1.36886,-1.61593,-0.32347,-0.0321383
0.267408,-1.55629,-1.33142,-1.51593,-0.11194,-0.00190567
0.462025,-1.51768,-1.07385,-1.41593,-0.30076,-0.111212
0.707938,-1.40248,-1.09015,-1.31593,-0.0318267,0.0162333
0.860948,-1.33419,-0.788892,-1.21593,-0.266463,-0.198869
1.06774,-1.15184,-0.751125,-1.11593,-0.101732,-0.0599018
1.21254,-1.01393,-0.648775,-1.01593,-0.0623776,-0.0471908
1.33105,-0.869919,-0.390257,-0.915927,-0.14865,-0.261238
1.44394,-0.630516,-0.742662,-0.815927,0.26527,0.451486
1.4593,-0.670669,-0.547743,-0.715927,0.0933761,0.16255
1.50994,-0.590969,-0.631385,-0.615927,0.218403,0.353453
1.52794,-0.585524,-0.511147,-0.515927,0.132446,0.197161
1.55985,-0.514981,-0.375768,-0.415927,0.0714912,0.0721983
1.59355,-0.391414,0.0231006,-0.315927,-0.00602407,-0.428371
1.59196,-0.0815264,-0.013614,-0.215927,-0.00789004,-0.0597447
1.5969,0.0993694,0.122899,-0.115927,0.00896951,-0.0967744
1.57415,0.292034,0.117532,-0.0159265,-0.014814,0.104415
1.56057,0.414385,0.0109413,0.0840735,-0.0393336,0.396879
1.57259,0.435467,0.226701,0.184073,0.0135258,0.0758444
1.53189,0.564828,0.65347,0.284073,0.261524,-0.407884
1.34309,0.834624,0.731546,0.384073,0.152457,-0.234209
1.18284,1.03566,0.77676,0.484073,0.0417415,-0.0858962
1.05608,1.17983,0.493928,0.584073,-0.352686,0.421292
1.10366,1.17326,0.937863,0.684073,0.157244,-0.116816
0.919621,1.30879,0.756621,0.784073,-0.243834,0.210436
0.895128,1.35148,0.862201,0.884073,-0.146101,0.136636
0.824779,1.40778,1.20768,0.984073,0.25648,-0.0878938
0.585444,1.49537,0.966827,1.08407,-0.323218,0.178431
0.566876,1.52379,1.57412,1.18407,0.572195,-0.0762042
0.206608,1.54993,1.38797,1.28407,-0.0842921,-0.0234065
0.0787774,1.58721,1.49603,1.38407,-0.0407419,-0.0083209
-0.0665159,1.60207,1.77942,1.48407,0.264871,0.0367672
-0.315751,1.55607,1.8016,1.58407,0.0502636,-0.00150693
-0.489101,1.51999,1.98767,1.68407,0.158749,0.0570185
-0.69096,1.43525,1.89787,1.78407,-0.176917,-0.079926
-0.780557,1.41182,2.02391,1.88407,-0.0801354,-0.0267241
-0.896364,1.35113,2.17568,1.98407,0.0135035,0.0350231
-1.0327,1.24789,2.36783,2.08407,0.111753,0.129752
-1.18363,1.08803,2.33314,2.18407,-0.0786395,-0.0691238
-1.27182,1.00172,2.69559,2.28407,0.171665,0.311539
-1.40092,0.748335,2.6238,2.38407,-0.0106615,-0.0436118
-1.47638,0.624573,2.67453,2.48407,-0.0477527,-0.0958526
-1.53171,0.515259,2.55196,2.58407,-0.201884,-0.374435
-1.55002,0.513328,2.83395,2.68407,-0.0251449,0.0288208
-1.58967,0.350753,2.93823,2.78407,-0.0226448,0.0276074
-1.61406,0.184388,-3.05865,2.88407,-0.0195622,0.316944
-1.59396,-0.0859929,-2.92823,2.98407,-0.0302406,0.252805
-1.5495,-0.330846,-2.97689,3.08407,0.0288525,-0.0685144
-1.53336,-0.464701,-2.98232,-3.09911,0.0463883,-0.210942
-1.52422,-0.548846,-2.6694,-2.99911,-0.0993032,0.178897
-1.41669,-0.753952,-3.02595,-2.89911,0.172623,-0.56933
-1.45865,-0.713618,-2.32118,-2.79911,-0.36757,0.456662
-1.21297,-0.982557,-2.58056,-2.69911,0.141761,-0.131259
-1.17745,-1.07209,-2.30816,-2.59911,-0.101709,0.112297
-1.02342,-1.21897,-2.24433,-2.49911,-0.0254114,0.031625
-0.889465,-1.32984,-2.02723,-2.39911,-0.184264,0.10637
-0.681352,-1.43759,-1.86574,-2.29911,-0.216249,0.093321
-0.452574,-1.51676,-1.67298,-2.19911,-0.289357,0.0748937
-0.192134,-1.55929,-1.53351,-2.09911,-0.251772,0.039594
0.0558755,-1.56719,-1.95773,-1.99911,0.659643,-0.0854779
-0.0268284,-1.59765,-1.28749,-1.89911,-0.47408,-0.0614294
0.292721,-1.53142,-1.79178,-1.79911,0.643426,0.0296691
0.223631,-1.57688,-1.05284,-1.69911,-0.568534,-0.186742
0.561632,-1.4323,-1.59402,-1.59911,0.598788,0.167268
0.512013,-1.49456,-1.08937,-1.49911,-0.228863,-0.0764262
0.733928,-1.39372,-1.41483,-1.39911,0.485389,0.186855
0.7221,-1.43427,-0.782585,-1.29911,-0.41245,-0.306085
0.979275,-1.21368,-0.886996,-1.19911,-0.0315142,0.0266002
1.11433,-1.12191,-0.686905,-1.09911,-0.122807,-0.10728
1.25878,-0.960653,-0.477859,-0.999112,-0.161991,-0.224847
1.38906,-0.739879,-0.327517,-0.899112,-0.125893,-0.22517
1.48459,-0.509575,-0.4546,-0.799112,0.0470917,0.192989
1.53836,-0.433371,-0.104766,-0.699112,-0.0528624,-0.266053
1.5736,-0.18113,0.0158707,-0.599112,-0.0261998,-0.206522
1.58023,0.0511324,-0.369845,-0.499112,0.0884162,0.629487
1.60712,-0.0200065,0.316973,-0.399112,0.0868261,-0.518714
1.52686,0.313573,-0.283883,-0.299112,-0.00910107,0.761709
1.57486,0.200571,0.416096,-0.199112,0.11138,-0.446138
1.4712,0.503067,0.422228,-0.0991118,0.0117191,-0.152603
1.40154,0.702426,0.635626,0.000888157,0.114015,-0.247464
1.26664,0.917791,0.745493,0.100888,0.0910361,-0.167544
1.12625,1.09399,0.408686,0.200888,-0.341985,0.458146
1.18236,1.08046,0.832584,0.300888,0.105609,-0.103013
1.02704,1.22419,0.513275,0.400888,-0.366781,0.43854
1.07685,1.21009,0.625041,0.500888,-0.22065,0.273878
1.06046,1.24398,0.657996,0.600888,-0.205491,0.265527
1.03454,1.27764,0.920788,0.700888,0.0662273,0.00391394
0.883984,1.3731,1.10792,0.800888,0.169542,-0.058532
0.681481,1.46503,0.767581,0.900888,-0.469867,0.353996
0.734831,1.45627,1.16734,1.00089,0.106664,-0.0152648
0.550345,1.52443,1.08668,1.10089,-0.194337,0.108288
0.476749,1.56099,1.07349,1.20089,-0.28654,0.154797
0.436418,1.58314,1.64363,1.30089,0.55285,-0.012614
0.0833448,1.57592,1.67046,1.40089,0.242549,-0.016144
-0.160753,1.56565,1.84689,1.50089,0.275409,0.0262425
-0.411087,1.51284,1.72499,1.60089,-0.165357,-0.0681731
-0.511314,1.51213,1.92434,1.70089,0.0426525,0.011092
-0.676346,1.45285,1.98061,1.80089,-0.0388471,-0.0146599
-0.809501,1.39423,2.31512,1.90089,0.274454,0.217356
-1.02325,1.20976,2.39847,2.00089,0.154932,0.127225
-1.18573,1.04742,2.48419,2.10089,0.0807985,0.0697107
-1.31178,0.896366,2.71683,2.20089,0.146038,0.236994
-1.42883,0.667636,2.31574,2.30089,-0.344141,-0.508566
-1.426,0.737166,2.6285,2.40089,-0.0320305,-0.0482323
-1.49333,0.61465,2.57398,2.50089,-0.144229,-0.245541
-1.52887,0.56568,-3.13276,2.60089,0.0710698,0.579818
-1.55233,0.20275,2.54771,2.70089,-0.226289,-0.692583
-1.56266,0.31255,2.83913,2.80089,-0.0352897,-0.164041
-1.59797,0.217227,2.94833,2.90089,-0.027757,-0.0900793
-1.61898,0.0917338,2.80075,3.00089,-0.111027,-0.443119
-1.63361,0.0960299,3.04107,3.10089,-0.0416867,-0.0645377
-1.63508,-0.0405742,-3.12335,-3.0823,-0.035342,-0.0113921
-1.61979,-0.19656,-3.03182,-2.9823,-0.0294179,-0.0212804
-1.59196,-0.348149,-2.79807,-2.8823,-0.0854478,0.190748
-1.50817,-0.565562,-2.79461,-2.7823,-0.00352428,-0.0214582
-1.45252,-0.708516,-2.41466,-2.6823,-0.256981,0.354818
-1.25625,-0.952257,-2.44269,-2.5823,-0.0313659,0.0771448
